transaction,blocktime,token_acc,token,balance,change
4aN8TRT1km2isxUpLXDW5saMUHQR43YVHyp1PfNk4Kjv2KqSG8FkvocDDfraFu8nZmf8C62G66PCGgg22ZGyAsYy,1643373619,DDTxQc2V8YDJkJVcGNix7upzPWDza3bZg4Rg3yioUDxn,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,0.000000037,0.0
4aN8TRT1km2isxUpLXDW5saMUHQR43YVHyp1PfNk4Kjv2KqSG8FkvocDDfraFu8nZmf8C62G66PCGgg22ZGyAsYy,1643373619,3xvCZAfXLKirDKWwUVBRSvP2JZ3i3FG1cDh6MEPJZi86,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,40969.401373,0.0
4aN8TRT1km2isxUpLXDW5saMUHQR43YVHyp1PfNk4Kjv2KqSG8FkvocDDfraFu8nZmf8C62G66PCGgg22ZGyAsYy,1643373619,G45yhM5mZ5RXZpLxGWLk3PVzdAp33z8aH6F9mLW8fQj3,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2044242.716758,0.0
4aN8TRT1km2isxUpLXDW5saMUHQR43YVHyp1PfNk4Kjv2KqSG8FkvocDDfraFu8nZmf8C62G66PCGgg22ZGyAsYy,1643373619,9SEBxqhP8sTAzmfiQfCPim1MqQXuDPb6fkGzJF7Z339i,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,22794.348630388,0.0
4aN8TRT1km2isxUpLXDW5saMUHQR43YVHyp1PfNk4Kjv2KqSG8FkvocDDfraFu8nZmf8C62G66PCGgg22ZGyAsYy,1643373619,CJhL3UGesECFt6fvLB3csrGMuHf3M3G78pUzTopUiV8T,GtQ1NT7R5aaTiST7K6ZWdMhwDdFxsSFvVFhBo8vyHGAq,18662.586872,0.0
4aN8TRT1km2isxUpLXDW5saMUHQR43YVHyp1PfNk4Kjv2KqSG8FkvocDDfraFu8nZmf8C62G66PCGgg22ZGyAsYy,1643373619,DD6oh3HRCvMzqHkGeUW3za4pLgWNPJdV6aNYW3gVjXXi,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,20319.674889141,0.0
4aN8TRT1km2isxUpLXDW5saMUHQR43YVHyp1PfNk4Kjv2KqSG8FkvocDDfraFu8nZmf8C62G66PCGgg22ZGyAsYy,1643373619,6KR4qkJN91LGko2gdizheri8LMtCwsJrhtsQt6QPwCi5,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1843795.88776,0.0
4aN8TRT1km2isxUpLXDW5saMUHQR43YVHyp1PfNk4Kjv2KqSG8FkvocDDfraFu8nZmf8C62G66PCGgg22ZGyAsYy,1643373619,4gqecEySZu6SEgCNhBJm7cEn2TFqCMsMNoiyski5vMTD,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,38977.27,0.0
4aN8TRT1km2isxUpLXDW5saMUHQR43YVHyp1PfNk4Kjv2KqSG8FkvocDDfraFu8nZmf8C62G66PCGgg22ZGyAsYy,1643373619,6FketuhRzyTpevhgjz4fFgd5GL9fHeBeRsq9uJvu8h9m,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,3489771.81683,0.0
4aN8TRT1km2isxUpLXDW5saMUHQR43YVHyp1PfNk4Kjv2KqSG8FkvocDDfraFu8nZmf8C62G66PCGgg22ZGyAsYy,1643373619,Gn35xm6fr3ByUJt9aC6ZSzSqzb15AyryhKQmZVoP56Z1,SOL,3.3215716,-5e-06
5ApF4BbUY1kDm6zYTBen9nM6P37Mr3k3EPZBZAGttaFaTesgdGK98mcvDf5CSmA8CRaD7WppXLKdJfSm4uoQTf9X,1643373588,DD6oh3HRCvMzqHkGeUW3za4pLgWNPJdV6aNYW3gVjXXi,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,20319.674889141,0.0
5ApF4BbUY1kDm6zYTBen9nM6P37Mr3k3EPZBZAGttaFaTesgdGK98mcvDf5CSmA8CRaD7WppXLKdJfSm4uoQTf9X,1643373588,6KR4qkJN91LGko2gdizheri8LMtCwsJrhtsQt6QPwCi5,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1843795.88776,0.0
5ApF4BbUY1kDm6zYTBen9nM6P37Mr3k3EPZBZAGttaFaTesgdGK98mcvDf5CSmA8CRaD7WppXLKdJfSm4uoQTf9X,1643373588,4gqecEySZu6SEgCNhBJm7cEn2TFqCMsMNoiyski5vMTD,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,38977.27,0.0
5ApF4BbUY1kDm6zYTBen9nM6P37Mr3k3EPZBZAGttaFaTesgdGK98mcvDf5CSmA8CRaD7WppXLKdJfSm4uoQTf9X,1643373588,6FketuhRzyTpevhgjz4fFgd5GL9fHeBeRsq9uJvu8h9m,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,3489771.81683,0.0
