transaction,blocktime,token_acc,token,balance,change
4Nt46EW6u6BZGxvVczVTPEjbYs7cG9xcPh7rVWVKe4QL98dPwz1Aqj1YqvYE5WpYk4EbcWMJf9YUycGJ9Fk8judj,1643375059,3XcFG7j5YymVHJ2ntEvbKgY3hTfY4nazSKNYQmUkJDVJ,HZRCwxP2Vq9PCpPXooayhJ2bxTpo5xfpQrwB1svh332p,59302.58999197,20.0
4Nt46EW6u6BZGxvVczVTPEjbYs7cG9xcPh7rVWVKe4QL98dPwz1Aqj1YqvYE5WpYk4EbcWMJf9YUycGJ9Fk8judj,1643375059,HdXRvcchDKhQ4eevXD13gzygt45AmRDhy2rHBGVnDd6v,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,904.852815656,-0.30449711900007514
4Nt46EW6u6BZGxvVczVTPEjbYs7cG9xcPh7rVWVKe4QL98dPwz1Aqj1YqvYE5WpYk4EbcWMJf9YUycGJ9Fk8judj,1643375059,CqNXBsZkFxXhwjnJGdREsTAV3TgoqdghyW3iYwzMDJAh,HZRCwxP2Vq9PCpPXooayhJ2bxTpo5xfpQrwB1svh332p,0,0.0
4Nt46EW6u6BZGxvVczVTPEjbYs7cG9xcPh7rVWVKe4QL98dPwz1Aqj1YqvYE5WpYk4EbcWMJf9YUycGJ9Fk8judj,1643375059,9N6K9DTMvbF9mkHFqWTQ9y3XnqRrSEZn15QYibKHiS6i,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,0,0.0
4Nt46EW6u6BZGxvVczVTPEjbYs7cG9xcPh7rVWVKe4QL98dPwz1Aqj1YqvYE5WpYk4EbcWMJf9YUycGJ9Fk8judj,1643375059,52hDYQxFTifjhsErZwnKKcnJzSLYSSSTLk6umA37kf4c,HZRCwxP2Vq9PCpPXooayhJ2bxTpo5xfpQrwB1svh332p,946.61049145,-20.0
4Nt46EW6u6BZGxvVczVTPEjbYs7cG9xcPh7rVWVKe4QL98dPwz1Aqj1YqvYE5WpYk4EbcWMJf9YUycGJ9Fk8judj,1643375059,5BhmdC4rBSAvfqEYwQgWxxpEXnxHUVqseU7o3PWF1pSs,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,4.347094179,0.30449711899999965
4Nt46EW6u6BZGxvVczVTPEjbYs7cG9xcPh7rVWVKe4QL98dPwz1Aqj1YqvYE5WpYk4EbcWMJf9YUycGJ9Fk8judj,1643375059,9jSZNSzRJrg93mQsZebancDjuN55VGUhBF1k7mBguQmr,SOL,30.800466457,-5e-06
cacCEwizv9kuaZZ9Mj8mMQYCXQc9mFsLsCU52x62vKte8hA2r82vnWZRusH5mWHxVsM3rgr6rsDUufUhGwBrZtq,1643372795,3XcFG7j5YymVHJ2ntEvbKgY3hTfY4nazSKNYQmUkJDVJ,HZRCwxP2Vq9PCpPXooayhJ2bxTpo5xfpQrwB1svh332p,58378.24330922,0.10298367000359576
cacCEwizv9kuaZZ9Mj8mMQYCXQc9mFsLsCU52x62vKte8hA2r82vnWZRusH5mWHxVsM3rgr6rsDUufUhGwBrZtq,1643372795,HdXRvcchDKhQ4eevXD13gzygt45AmRDhy2rHBGVnDd6v,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,919.142890968,0.0016214119999631293
cacCEwizv9kuaZZ9Mj8mMQYCXQc9mFsLsCU52x62vKte8hA2r82vnWZRusH5mWHxVsM3rgr6rsDUufUhGwBrZtq,1643372795,BgdgzGAjmorbL2wZGV34PCfRpj3otWPMh3mnskGxuTpW,HZRCwxP2Vq9PCpPXooayhJ2bxTpo5xfpQrwB1svh332p,0,-0.10298367
cacCEwizv9kuaZZ9Mj8mMQYCXQc9mFsLsCU52x62vKte8hA2r82vnWZRusH5mWHxVsM3rgr6rsDUufUhGwBrZtq,1643372795,F1X3mp3BQQohxX1LLHhS11b8ZF5Da6NRRwChJ6WNXSyc,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,0.023048552,-0.0016214119999999992
cacCEwizv9kuaZZ9Mj8mMQYCXQc9mFsLsCU52x62vKte8hA2r82vnWZRusH5mWHxVsM3rgr6rsDUufUhGwBrZtq,1643372795,85UZaJZq5otG8ufb85DNug8FRKRR1bKgQsJk9UKEitKF,7vff6hQtbAC8v2i7mAGqK1HLQs9DWJ6A7GHsbovzxCNr,0.09592306,0.09592306
cacCEwizv9kuaZZ9Mj8mMQYCXQc9mFsLsCU52x62vKte8hA2r82vnWZRusH5mWHxVsM3rgr6rsDUufUhGwBrZtq,1643372795,4z4QXT9Wmr3gREBY6WJi5QnqHSp9Qtr3twaurk8W71x3,SOL,0.041785566,-5e-06
4H3NZ3G3FRtVfUgKGi44AF92nGmfMHYTT2JomffLKPpHtVPww1SugfYftph1gnwoUDG4J1osN8t11JwSbuHKPpbo,1643361506,CxYcn2UTfAWbiMe9ubBU2PmLHohFTkzoAvbwj74e6nQC,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,0.200806048,0.0
4H3NZ3G3FRtVfUgKGi44AF92nGmfMHYTT2JomffLKPpHtVPww1SugfYftph1gnwoUDG4J1osN8t11JwSbuHKPpbo,1643361506,GDprNAcXeR5GVGnCtkS5UqyPGMm2Sy5Lk15qqN36faMT,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,1094.328775413,0.0
4H3NZ3G3FRtVfUgKGi44AF92nGmfMHYTT2JomffLKPpHtVPww1SugfYftph1gnwoUDG4J1osN8t11JwSbuHKPpbo,1643361506,VCgdcsExfmxUDQwusLP2xqZ3ap7VuYyQMMHDPSva2hx,HZRCwxP2Vq9PCpPXooayhJ2bxTpo5xfpQrwB1svh332p,68650.02315268,0.0
