transaction,blocktime,token_acc,token,balance,change
2S3FeBNhcBRT9LythV7f7kHHWEAkACv5TirstH7KxWiaBpCtimtevD6xQqoNJane5Y5wKGW7bJuTA5NoWxj3NEBB,1642502458,4MT4B4UxfAYPmrpKvmPczBLDPBzTBApaX5qQqyUk5n9K,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,2204.151606371,-0.9806273220001458
2S3FeBNhcBRT9LythV7f7kHHWEAkACv5TirstH7KxWiaBpCtimtevD6xQqoNJane5Y5wKGW7bJuTA5NoWxj3NEBB,1642502458,7xi4XDMRaj5JxtjA8kWmdAbfsYymsQvzsHLj2wMkzwwn,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,309718.946553,138.14697500003967
2S3FeBNhcBRT9LythV7f7kHHWEAkACv5TirstH7KxWiaBpCtimtevD6xQqoNJane5Y5wKGW7bJuTA5NoWxj3NEBB,1642502458,pcb46dJKp5YLn4bfm7NMkjfPimDaoTLEqj7MhZn46nZ,9bCjWxNQ2WQFuQzsV7g5S3m8qCQ8ub6pd13nWUoXz2eh,887194,6363.0
2S3FeBNhcBRT9LythV7f7kHHWEAkACv5TirstH7KxWiaBpCtimtevD6xQqoNJane5Y5wKGW7bJuTA5NoWxj3NEBB,1642502458,21GpsXP6mFxYwdLb1JDXPurnKXtxytgAZeioUvgjDn6M,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,0.036935808,0.0
2S3FeBNhcBRT9LythV7f7kHHWEAkACv5TirstH7KxWiaBpCtimtevD6xQqoNJane5Y5wKGW7bJuTA5NoWxj3NEBB,1642502458,2wkyJ3yWP2vmv6JdtpFHfg5R6moMTWbhnB4PR96mShbX,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,61897.016336,-138.14697499999602
2S3FeBNhcBRT9LythV7f7kHHWEAkACv5TirstH7KxWiaBpCtimtevD6xQqoNJane5Y5wKGW7bJuTA5NoWxj3NEBB,1642502458,7CtbfDomn5iDCjMw3QZpFJPihej3tZTYSSa5ADPBg3nM,So11111111111111111111111111111111111111112,382.707668155,1.00051393800004
2S3FeBNhcBRT9LythV7f7kHHWEAkACv5TirstH7KxWiaBpCtimtevD6xQqoNJane5Y5wKGW7bJuTA5NoWxj3NEBB,1642502458,FqLtqRJvoVNYU5Xpcgp5FNPv8cXCZw7CiNddjQ4nqkRo,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,67263.711060359,0.9806273220019648
2S3FeBNhcBRT9LythV7f7kHHWEAkACv5TirstH7KxWiaBpCtimtevD6xQqoNJane5Y5wKGW7bJuTA5NoWxj3NEBB,1642502458,9gizzFG33czvcTzn5N4V23uunV6YR55UNW8ow6qNPoX3,So11111111111111111111111111111111111111112,102373.138283767,-1.0005139380082255
2S3FeBNhcBRT9LythV7f7kHHWEAkACv5TirstH7KxWiaBpCtimtevD6xQqoNJane5Y5wKGW7bJuTA5NoWxj3NEBB,1642502458,J2TL2WhHC1d2AtScxtwaHjYWJkGgPbCuQZgNQ7JjMkMq,SOL,0.996985,-5e-06
2S3FeBNhcBRT9LythV7f7kHHWEAkACv5TirstH7KxWiaBpCtimtevD6xQqoNJane5Y5wKGW7bJuTA5NoWxj3NEBB,1642502458,7CtbfDomn5iDCjMw3QZpFJPihej3tZTYSSa5ADPBg3nM,SOL,382.709707435,1.000513938
2S3FeBNhcBRT9LythV7f7kHHWEAkACv5TirstH7KxWiaBpCtimtevD6xQqoNJane5Y5wKGW7bJuTA5NoWxj3NEBB,1642502458,9gizzFG33czvcTzn5N4V23uunV6YR55UNW8ow6qNPoX3,SOL,102373.140323047,-1.000513938
3Lz5g5VBAwBFVwuVGtVDYMVA6zWyHAj7MQh9b2JZXDa43XEB4Fi3UsNqd2vfSea5AavsqQB8JPhcfPv4RJT2C3Br,1642501871,DD6oh3HRCvMzqHkGeUW3za4pLgWNPJdV6aNYW3gVjXXi,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,13986.314812566,0.0
3Lz5g5VBAwBFVwuVGtVDYMVA6zWyHAj7MQh9b2JZXDa43XEB4Fi3UsNqd2vfSea5AavsqQB8JPhcfPv4RJT2C3Br,1642501871,6KR4qkJN91LGko2gdizheri8LMtCwsJrhtsQt6QPwCi5,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1931962.435521,0.0
3Lz5g5VBAwBFVwuVGtVDYMVA6zWyHAj7MQh9b2JZXDa43XEB4Fi3UsNqd2vfSea5AavsqQB8JPhcfPv4RJT2C3Br,1642501871,4gqecEySZu6SEgCNhBJm7cEn2TFqCMsMNoiyski5vMTD,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,26813.99,0.0
3Lz5g5VBAwBFVwuVGtVDYMVA6zWyHAj7MQh9b2JZXDa43XEB4Fi3UsNqd2vfSea5AavsqQB8JPhcfPv4RJT2C3Br,1642501871,6FketuhRzyTpevhgjz4fFgd5GL9fHeBeRsq9uJvu8h9m,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,3794213.633268,0.0
